experiment_id,budget_gpu_hours,policy,seed,status,spent_gpu_hours,action_count,best_primary_regret_pct,exploration_gpu_hours,failed_action_count,first_oracle_hit_gpu_hours,l4_verification_count,oracle_pareto_precision,oracle_pareto_recall,primary_metric,search_stop_reason,semantic_guard_active,unnecessary_l4_verifications,verification_gpu_hours,verified_ids
policy_benchmark_v1,0.12,cheapest-first,205,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,206,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,207,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,208,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,209,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,210,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,211,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,212,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,213,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,214,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,215,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,216,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,217,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,218,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,219,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,220,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,221,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,222,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,223,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,224,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,225,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,226,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,227,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,228,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,229,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,230,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,231,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,232,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,233,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,234,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,235,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,236,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,237,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,238,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,239,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,240,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,241,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,242,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,243,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,244,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,245,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,246,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,247,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,248,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,249,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,250,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,251,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,252,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,253,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,254,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,255,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,256,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,257,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,258,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,259,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,260,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,261,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,262,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,263,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,264,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,265,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,266,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,267,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,268,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,269,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,270,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,271,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,272,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,273,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,274,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,275,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,276,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,277,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,278,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,279,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,280,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,281,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,282,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,283,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,284,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,285,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,286,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,287,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,288,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,289,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,290,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,291,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,292,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,293,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,294,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,295,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,296,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,297,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,298,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,299,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,300,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,301,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,302,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,303,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,304,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,305,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,306,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,307,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,308,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,309,verified,0.06053898692527986,22,0.3753392686090037,0.041699256768612636,0,,2,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,2,0.018839730156667227,"[""seq32-bt8192-chunk"",""seq32-bt8192-nochunk""]"
policy_benchmark_v1,0.12,cheapest-first,310,verified,0.06076123089251066,22,0.0,0.041721436856395386,0,0.06076123089251066,2,1.0,1.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.01903979403611528,"[""seq32-bt2048-chunk""]"
policy_benchmark_v1,0.12,cheapest-first,311,verified,0.05110758710417334,21,1.0516080484518449,0.04168045876584074,0,,1,0.0,0.0,energy_j_per_1k_output_tokens,max_steps,false,1,0.009427128338332598,"[""expert-seq256-bt8192-chunk""]"
